Match ID,Second,Result,Player,Race,Current Workers,Food Used,Food Available,Current Minerals,Minerals Collection Rate,Minerals Used in Progress,Minerals Used,Minerals Used Active Forces,Minerals Lost,Current Vespene,Vespene Collection Rate,Vespene Used in Progress,Vespene Used,Vespene Used Active Forces,Vespene Lost
1,30,Loss,Player 2 - Cuddlebear (Terran),T,13,14.0,15.0,40,671,150,1050,0,0,0,0,0,0,0,0
1,60,Win,Player 1 - Vindicta (Terran),T,15,16.0,23.0,130,755,125,1250,0,0,0,0,0,0,0,0
1,60,Loss,Player 2 - Cuddlebear (Terran),T,15,16.0,23.0,55,727,200,1250,0,0,0,0,0,0,0,0
1,90,Win,Player 1 - Vindicta (Terran),T,17,18.0,23.0,45,643,275,1425,0,0,32,156,0,0,0,0
1,90,Loss,Player 2 - Cuddlebear (Terran),T,17,18.0,23.0,80,755,350,1350,0,0,0,0,0,0,0,0
1,120,Win,Player 1 - Vindicta (Terran),T,18,19.0,23.0,205,531,200,1550,0,0,108,268,0,0,0,0
1,120,Loss,Player 2 - Cuddlebear (Terran),T,18,19.0,23.0,270,615,200,1550,0,0,48,179,0,0,0,0
1,150,Win,Player 1 - Vindicta (Terran),T,19,20.0,23.0,90,671,350,1750,0,0,62,246,150,0,0,0
1,150,Loss,Player 2 - Cuddlebear (Terran),T,19,20.0,23.0,35,587,450,1750,0,0,10,313,150,0,0,0
1,180,Win,Player 1 - Vindicta (Terran),T,20,23.0,23.0,95,895,350,2000,50,0,76,179,150,50,50,0
1,180,Loss,Player 2 - Cuddlebear (Terran),T,20,23.0,31.0,165,867,250,2100,50,0,40,156,150,50,50,0
1,210,Win,Player 1 - Vindicta (Terran),T,21,26.0,31.0,365,951,200,2300,50,0,140,179,50,150,50,0
1,210,Loss,Player 2 - Cuddlebear (Terran),T,21,24.0,31.0,505,1035,100,2300,50,0,108,179,50,150,50,0
1,240,Win,Player 1 - Vindicta (Terran),T,22,27.0,31.0,240,1119,500,2500,200,50,175,156,25,200,100,0
1,240,Loss,Player 2 - Cuddlebear (Terran),T,23,28.0,31.0,113,1119,750,2450,100,0,47,268,125,200,100,0
1,270,Win,Player 1 - Vindicta (Terran),T,23,31.0,31.0,40,923,900,2600,200,50,13,291,250,225,100,0
1,270,Loss,Player 2 - Cuddlebear (Terran),T,25,30.0,31.0,158,1007,600,2700,200,0,34,313,100,225,100,0
1,300,Win,Player 1 - Vindicta (Terran),T,24,32.0,39.0,285,1063,625,3050,350,50,100,313,75,425,200,0
1,300,Loss,Player 2 - Cuddlebear (Terran),T,26,31.0,31.0,218,1035,675,2900,200,0,154,313,25,325,100,0
1,330,Win,Player 1 - Vindicta (Terran),T,26,39.0,54.0,135,1231,450,3725,350,50,115,425,125,500,200,0
1,330,Loss,Player 2 - Cuddlebear (Terran),T,27,37.0,54.0,243,1231,600,3575,200,0,16,313,350,350,100,0
1,360,Win,Player 1 - Vindicta (Terran),T,28,46.0,54.0,70,1175,400,4225,600,50,91,515,200,625,325,0
1,360,Loss,Player 2 - Cuddlebear (Terran),T,29,43.0,62.0,258,1231,500,4075,350,0,63,470,375,450,200,0
1,390,Win,Player 1 - Vindicta (Terran),T,31,53.0,62.0,200,1343,550,4525,650,100,138,492,325,575,275,50
1,390,Loss,Player 2 - Cuddlebear (Terran),T,32,50.0,70.0,298,1539,550,4475,450,0,31,470,325,700,400,0
1,420,Win,Player 1 - Vindicta (Terran),T,35,61.0,70.0,125,1847,300,5175,1000,100,114,515,200,900,600,50
1,420,Loss,Player 2 - Cuddlebear (Terran),T,36,59.0,78.0,343,1875,550,5025,700,0,86,470,325,825,525,0
1,450,Win,Player 1 - Vindicta (Terran),T,38,69.0,70.0,70,1707,950,5525,1200,100,157,470,325,900,600,50
1,450,Loss,Player 2 - Cuddlebear (Terran),T,40,65.0,86.0,148,1763,925,5525,900,0,262,515,125,1025,725,0
1,480,Win,Player 1 - Vindicta (Terran),T,39,70.0,86.0,405,2239,725,5875,1300,200,301,425,125,1100,800,50
1,480,Loss,Player 2 - Cuddlebear (Terran),T,43,75.0,94.0,153,2127,950,6100,1150,0,63,492,275,1150,850,0
1,510,Win,Player 1 - Vindicta (Terran),T,43,81.0,86.0,85,2043,1300,6250,1400,250,98,492,275,1225,925,50
1,510,Loss,Player 2 - Cuddlebear (Terran),T,46,78.0,94.0,328,2211,1000,6400,1300,0,133,694,150,1275,975,0
1,540,Win,Player 1 - Vindicta (Terran),T,46,86.0,86.0,10,1651,1350,6900,1900,250,172,649,150,1500,1200,50
1,540,Loss,Player 2 - Cuddlebear (Terran),T,50,90.0,125.0,493,2351,900,7500,1600,0,236,649,275,1425,1125,0
1,570,Win,Player 1 - Vindicta (Terran),T,47,90.0,109.0,200,1959,1000,7700,1900,250,79,627,275,1500,1200,50
1,570,Loss,Player 2 - Cuddlebear (Terran),T,53,92.0,125.0,473,2043,1000,8100,2050,0,472,694,0,1700,1400,0
1,600,Win,Player 1 - Vindicta (Terran),T,47,90.0,109.0,474,2071,400,8300,2100,650,107,649,175,1575,1300,250
1,600,Loss,Player 2 - Cuddlebear (Terran),T,56,105.0,141.0,368,2071,700,9200,2100,0,375,627,325,1700,1400,0
1,630,Win,Player 1 - Vindicta (Terran),T,50,90.0,109.0,399,1819,850,8250,1900,1050,268,649,200,1300,1025,600
1,630,Loss,Player 2 - Cuddlebear (Terran),T,60,97.0,141.0,298,1483,450,9350,2050,600,361,627,100,1575,1275,400
1,660,Win,Player 1 - Vindicta (Terran),T,53,95.0,117.0,142,1707,700,8550,1800,1350,69,649,125,1350,950,750
1,660,Loss,Player 2 - Cuddlebear (Terran),T,60,97.0,141.0,118,1651,1100,8750,1350,1350,314,627,275,1025,625,1050
1,690,Win,Player 1 - Vindicta (Terran),T,57,99.0,117.0,280,1679,625,9225,1850,1400,97,671,375,1450,950,750
1,690,Loss,Player 2 - Cuddlebear (Terran),T,64,105.0,141.0,103,2407,600,9850,1950,1450,275,627,125,1250,850,1100
1,720,Win,Player 1 - Vindicta (Terran),T,61,111.0,117.0,145,2491,800,9800,2100,1400,47,671,350,1675,1075,750
1,720,Loss,Player 2 - Cuddlebear (Terran),T,65,115.0,149.0,107,2603,1100,10250,2200,1450,192,627,475,1250,850,1100
1,750,Win,Player 1 - Vindicta (Terran),T,67,117.0,117.0,125,3079,700,10650,2350,1400,54,761,200,1925,1175,750
1,750,Loss,Player 2 - Cuddlebear (Terran),T,67,130.0,149.0,155,2407,800,11300,2900,1450,125,851,300,1625,1125,1100
1,780,Win,Player 1 - Vindicta (Terran),T,68,133.0,141.0,495,2995,1400,11200,2550,1400,206,963,425,2025,1275,750
1,780,Loss,Player 2 - Cuddlebear (Terran),T,67,142.0,149.0,450,2575,750,12175,3650,1450,344,985,225,1925,1325,1100
1,810,Win,Player 1 - Vindicta (Terran),T,72,146.0,157.0,20,2463,1100,12250,2950,1450,250,985,425,2125,1275,750
1,810,Loss,Player 2 - Cuddlebear (Terran),T,67,144.0,157.0,565,2575,350,12675,3900,1800,346,985,0,2150,1450,1100
1,840,Win,Player 1 - Vindicta (Terran),T,73,155.0,165.0,130,2603,1100,13250,3650,1556,127,985,325,2550,1600,750
1,840,Loss,Player 2 - Cuddlebear (Terran),T,67,157.0,157.0,405,2659,750,13075,4300,1800,169,1007,225,2150,1450,1100
1,870,Win,Player 1 - Vindicta (Terran),T,73,166.0,173.0,210,2715,1450,13450,3700,1756,221,963,550,2575,1600,750
1,870,Loss,Player 2 - Cuddlebear (Terran),T,67,157.0,157.0,245,2379,850,13275,4500,2200,417,963,300,2125,1425,1250
1,900,Win,Player 1 - Vindicta (Terran),T,72,165.0,157.0,380,2715,1100,13550,4050,2406,319,940,250,2875,1900,750
1,900,Loss,Player 2 - Cuddlebear (Terran),T,67,163.0,181.0,320,2351,1275,13725,4500,2626,494,1030,375,2350,1550,1340
1,930,Win,Player 1 - Vindicta (Terran),T,50,147.0,172.0,571,1623,900,12525,4050,4420,645,649,325,2625,1875,1125
1,930,Loss,Player 2 - Cuddlebear (Terran),T,67,163.0,181.0,520,2295,1300,13700,4350,3076,788,940,325,2375,1475,1415
1,960,Win,Player 1 - Vindicta (Terran),T,54,151.0,157.0,281,1763,900,12325,4200,5616,723,604,350,2625,1875,1250
1,960,Loss,Player 2 - Cuddlebear (Terran),T,67,169.0,181.0,200,2267,1500,14000,4600,3717,815,985,325,2625,1675,1514
1,990,Win,Player 1 - Vindicta (Terran),T,57,148.0,157.0,386,2183,775,12525,4100,6316,622,649,325,2825,1925,1400
1,990,Loss,Player 2 - Cuddlebear (Terran),T,67,161.0,212.0,585,2239,650,14500,4500,4743,959,940,275,2525,1575,1879
1,1020,Win,Player 1 - Vindicta (Terran),T,59,157.0,165.0,221,2183,900,13050,4300,6592,717,582,225,2850,1850,1648
1,1020,Loss,Player 2 - Cuddlebear (Terran),T,67,146.0,220.0,595,2239,600,13650,3550,6143,940,985,250,1950,1000,2604
1,1050,Win,Player 1 - Vindicta (Terran),T,59,163.0,181.0,41,2267,600,13650,4700,6842,441,627,125,2850,1850,1748
1,1050,Loss,Player 2 - Cuddlebear (Terran),T,67,170.0,220.0,280,2407,1100,14450,4350,6193,1130,940,400,2200,1250,2604
1,1080,Win,Player 1 - Vindicta (Terran),T,59,170.0,181.0,101,2239,900,14100,5150,6842,336,604,325,2975,1975,1748
1,1080,Loss,Player 2 - Cuddlebear (Terran),T,68,179.0,220.0,220,2211,750,15400,5250,6293,965,985,400,2475,1525,2604
1,1110,Win,Player 1 - Vindicta (Terran),T,62,175.0,181.0,166,2043,1200,14100,5000,7092,460,627,325,2900,1900,1823
1,1110,Loss,Player 2 - Cuddlebear (Terran),T,68,192.0,220.0,525,2715,800,16000,5700,6293,1013,1007,425,2750,1650,2604
1,1140,Win,Player 1 - Vindicta (Terran),T,66,180.0,189.0,126,1987,1075,14750,5350,7275,451,604,225,3150,2150,1915
1,1140,Loss,Player 2 - Cuddlebear (Terran),T,68,200.0,220.0,345,2435,1200,16550,6250,6293,974,918,550,2875,1775,2604
1,1170,Win,Player 1 - Vindicta (Terran),T,68,177.0,220.0,146,1847,700,15150,5050,7950,683,649,0,3175,2175,2115
1,1170,Loss,Player 2 - Cuddlebear (Terran),T,68,183.0,220.0,1090,2323,625,16375,6050,7230,1319,940,100,3125,2125,2866
1,1200,Win,Player 1 - Vindicta (Terran),T,68,172.0,228.0,306,2183,500,15250,4850,8650,817,940,150,3075,2075,2215
1,1200,Loss,Player 2 - Cuddlebear (Terran),T,68,138.0,220.0,1867,2519,450,14150,3600,9730,1671,985,0,2850,1750,3241
1,1230,Win,Player 1 - Vindicta (Terran),T,69,173.0,228.0,31,2463,1050,15300,4700,9100,944,963,225,3100,1950,2340
1,1230,Loss,Player 2 - Cuddlebear (Terran),T,68,158.0,220.0,912,2155,1625,14100,3550,10030,1139,1097,650,2575,1475,3516
1,1260,Win,Player 1 - Vindicta (Terran),T,70,159.0,228.0,291,2519,1100,14650,3900,10450,1163,963,225,3225,2075,2340
1,1260,Loss,Player 2 - Cuddlebear (Terran),T,68,120.0,235.0,122,2043,1525,12575,1500,12880,743,1119,850,1700,500,4741
1,1290,Win,Player 1 - Vindicta (Terran),T,70,170.0,228.0,161,2659,1050,15250,4350,10450,1465,985,125,3325,2075,2340
1,1290,Loss,Player 2 - Cuddlebear (Terran),T,68,134.0,235.0,302,1931,1000,13800,2300,12880,937,1063,500,2300,800,4741
1,1320,Win,Player 1 - Vindicta (Terran),T,71,180.0,228.0,261,2687,1550,15650,4700,10700,1425,884,275,3225,1975,2565
1,1320,Loss,Player 2 - Cuddlebear (Terran),T,68,142.0,235.0,282,1735,900,14300,2800,13130,1039,940,500,2425,925,4866
1,1350,Win,Player 1 - Vindicta (Terran),T,71,197.0,243.0,216,2687,1350,16900,5550,10700,1416,559,300,3500,2250,2565
1,1350,Loss,Player 2 - Cuddlebear (Terran),T,68,151.0,235.0,307,1763,850,14950,3450,13130,1049,985,600,2675,1175,4866
1,1380,Win,Player 1 - Vindicta (Terran),T,71,200.0,243.0,506,2771,750,17950,6300,10800,1244,671,475,3550,2300,2665
1,1380,Loss,Player 2 - Cuddlebear (Terran),T,68,166.0,235.0,132,1623,675,15975,4450,13255,1247,963,350,3175,1625,4966
1,1410,Win,Player 1 - Vindicta (Terran),T,71,197.0,243.0,304,2967,1150,17800,6150,11262,978,515,550,3625,2375,2702
1,1410,Loss,Player 2 - Cuddlebear (Terran),T,69,171.0,235.0,242,1903,400,16550,4750,13405,1132,985,475,3525,1825,4966
1,1440,Win,Player 1 - Vindicta (Terran),T,71,200.0,243.0,1029,3135,1000,18500,6300,11262,1057,559,350,3950,2450,2702
1,1440,Loss,Player 2 - Cuddlebear (Terran),T,69,175.0,235.0,772,2547,675,16475,4800,13530,1384,1007,575,3425,1825,5066
1,1470,Win,Player 1 - Vindicta (Terran),T,71,199.0,243.0,1939,3023,750,18800,6600,11562,1095,537,150,4300,2800,2702
1,1470,Loss,Player 2 - Cuddlebear (Terran),T,69,168.0,235.0,802,2463,850,15950,4150,14730,1190,1030,550,3500,1800,5566
1,1500,Win,Player 1 - Vindicta (Terran),T,71,200.0,243.0,1654,2323,1750,18850,6750,11712,1275,481,225,4375,2875,2702
1,1500,Loss,Player 2 - Cuddlebear (Terran),T,69,179.0,235.0,782,2351,875,16650,4850,14880,1378,929,450,3600,1900,5716
1,1530,Win,Player 1 - Vindicta (Terran),T,71,198.0,258.0,2389,2715,1100,19550,6900,11712,1236,403,150,4450,2950,2702
1,1530,Loss,Player 2 - Cuddlebear (Terran),T,69,187.0,235.0,457,2267,1050,17375,5500,15130,1424,828,250,4050,2350,5716
1,1560,Win,Player 1 - Vindicta (Terran),T,69,189.0,250.0,1361,2519,1400,17900,5150,13112,126,403,725,4100,2450,3202
1,1560,Loss,Player 2 - Cuddlebear (Terran),T,69,191.0,235.0,482,2463,1350,17325,5350,15580,1665,895,325,4050,2350,5716
1,1590,Win,Player 1 - Vindicta (Terran),T,63,182.0,227.0,1117,1623,1450,16850,5050,15304,26,246,725,4100,2450,3366
1,1590,Loss,Player 2 - Cuddlebear (Terran),T,69,176.0,235.0,317,2407,1350,16725,4750,17180,1377,828,475,4050,2350,6041
1,1620,Win,Player 1 - Vindicta (Terran),T,60,184.0,219.0,1292,1651,850,17450,6000,16054,118,268,575,4550,2900,3366
1,1620,Loss,Player 2 - Cuddlebear (Terran),T,69,179.0,250.0,232,2435,1150,17175,4800,17880,1293,873,550,4025,2325,6391
1,1650,Win,Player 1 - Vindicta (Terran),T,63,175.0,219.0,157,1791,1550,16200,4500,17874,360,649,525,3725,2075,4485
1,1650,Loss,Player 2 - Cuddlebear (Terran),T,69,175.0,250.0,57,2239,1125,17125,4750,18780,1226,806,525,3775,2075,6941
1,1680,Win,Player 1 - Vindicta (Terran),T,69,200.0,219.0,70,2043,1550,17700,5700,17961,325,985,475,4150,2500,4485
1,1680,Loss,Player 2 - Cuddlebear (Terran),T,69,185.0,250.0,362,2183,650,18325,5750,18780,1218,828,525,4200,2400,6941
1,1710,Win,Player 1 - Vindicta (Terran),T,70,178.0,219.0,275,2211,800,17400,4950,19311,236,940,375,3800,1900,5085
1,1710,Loss,Player 2 - Cuddlebear (Terran),T,68,173.0,258.0,417,2183,650,17925,5300,19830,1172,873,350,4400,2600,7266
1,1740,Win,Player 1 - Vindicta (Terran),T,74,185.0,219.0,460,2547,925,18000,5300,19461,372,918,375,3900,1975,5235
1,1740,Loss,Player 2 - Cuddlebear (Terran),T,68,175.0,258.0,692,1959,500,18375,5400,20080,1488,873,100,4525,2575,7391
1,1770,Win,Player 1 - Vindicta (Terran),T,78,191.0,219.0,50,2379,1025,18475,5600,19911,187,1254,425,4125,2100,5385
1,1770,Loss,Player 2 - Cuddlebear (Terran),T,64,185.0,258.0,492,2127,900,18575,5700,20430,1376,783,400,4425,2475,7591
1,1800,Win,Player 1 - Vindicta (Terran),T,77,197.0,219.0,710,2603,1000,18900,5950,19961,518,1299,350,4475,2350,5385
1,1800,Loss,Player 2 - Cuddlebear (Terran),T,65,196.0,258.0,567,2043,600,19525,6600,20430,1526,828,150,4825,2875,7591
1,1830,Win,Player 1 - Vindicta (Terran),T,77,197.0,219.0,635,2519,1750,18675,5850,20486,720,1254,475,4325,2300,5685
1,1830,Loss,Player 2 - Cuddlebear (Terran),T,65,196.0,258.0,1207,2575,500,19575,6650,20680,1422,828,550,4550,2600,7866
1,1860,Win,Player 1 - Vindicta (Terran),T,75,194.0,226.0,47,2239,1700,18550,5650,21751,554,1097,400,4175,2250,6270
1,1860,Loss,Player 2 - Cuddlebear (Terran),T,65,167.0,258.0,1447,2379,750,17775,4850,22680,1368,806,550,4200,2250,8366
1,1890,Win,Player 1 - Vindicta (Terran),T,75,191.0,226.0,372,2463,1650,18700,5800,22288,885,1007,275,4450,2525,6270
1,1890,Loss,Player 2 - Cuddlebear (Terran),T,64,178.0,258.0,1151,2127,1050,17900,5150,23009,735,806,800,4500,2650,8470
1,1920,Win,Player 1 - Vindicta (Terran),T,73,196.0,226.0,177,2323,1300,18850,6050,23609,837,985,400,4575,2800,6443
1,1920,Loss,Player 2 - Cuddlebear (Terran),T,60,178.0,243.0,786,1343,850,17300,5450,24561,472,156,650,4600,2900,8787
1,1950,Win,Player 1 - Vindicta (Terran),T,70,196.0,241.0,882,2351,400,19750,6700,23859,1136,940,275,4850,3075,6443
1,1950,Loss,Player 2 - Cuddlebear (Terran),T,60,186.0,235.0,391,1455,1000,16825,5800,25586,21,44,675,4725,3225,9062
1,1980,Win,Player 1 - Vindicta (Terran),T,69,161.0,226.0,201,2491,1650,16300,4050,27832,1038,671,500,3925,2425,7562
1,1980,Loss,Player 2 - Cuddlebear (Terran),T,56,158.0,235.0,466,1399,750,15425,4600,27836,41,44,450,4500,3000,9762
1,2010,Win,Player 1 - Vindicta (Terran),T,71,174.0,226.0,61,2323,850,17850,5200,28032,765,694,525,4350,2850,7637
1,2010,Loss,Player 2 - Cuddlebear (Terran),T,55,158.0,235.0,491,1063,625,15675,4900,28461,93,156,250,4625,3125,10087
1,2040,Win,Player 1 - Vindicta (Terran),T,72,167.0,226.0,41,2407,1100,17250,4550,29132,759,694,675,3650,2150,8337
1,2040,Loss,Player 2 - Cuddlebear (Terran),T,51,152.0,243.0,214,587,825,15450,4800,29011,161,201,250,4500,3000,10212
1,2070,Win,Player 1 - Vindicta (Terran),T,75,175.0,226.0,321,2267,525,18350,5300,29282,932,694,250,4100,2475,8487
1,2070,Loss,Player 2 - Cuddlebear (Terran),T,50,157.0,243.0,94,1063,725,15875,5200,29261,289,425,125,4550,3050,10412
1,2100,Win,Player 1 - Vindicta (Terran),T,75,187.0,226.0,81,2323,1025,18575,5450,29432,667,761,550,4125,2500,8562
1,2100,Loss,Player 2 - Cuddlebear (Terran),T,51,160.0,243.0,359,1147,400,16350,5550,29261,269,537,200,4675,3175,10412
1,2130,Win,Player 1 - Vindicta (Terran),T,74,196.0,226.0,46,2435,950,19000,5850,29582,284,806,850,4275,2650,8562
1,2130,Loss,Player 2 - Cuddlebear (Terran),T,51,162.0,243.0,464,1623,550,16400,5300,29511,327,582,350,4675,3175,10412
1,2160,Win,Player 1 - Vindicta (Terran),T,74,167.0,226.0,446,2015,1175,17350,4200,31782,628,1007,800,4100,2475,9137
1,2160,Loss,Player 2 - Cuddlebear (Terran),T,52,142.0,243.0,794,2155,700,15350,4200,30861,397,649,300,3875,2375,11412
1,2190,Win,Player 1 - Vindicta (Terran),T,74,159.0,226.0,83,1987,1250,16825,3450,33432,981,985,275,4000,2275,9762
1,2190,Loss,Player 2 - Cuddlebear (Terran),T,52,124.0,243.0,334,2099,800,14300,3150,33011,263,604,350,2800,1300,12787
