Match ID,Second,Result,Player,Race,Current Workers,Food Used,Food Available,Current Minerals,Minerals Collection Rate,Minerals Used in Progress,Minerals Used,Minerals Used Active Forces,Minerals Lost,Current Vespene,Vespene Collection Rate,Vespene Used in Progress,Vespene Used,Vespene Used Active Forces,Vespene Lost
1,690,Loss,Player 1 - Cuddlebear (Terran),T,67,112.0,125.0,102,2351,1225,10000,2300,1939,240,1030,300,1925,1150,350
1,690,Win,Player 2 - Namshar (Zerg),Z,65,118.5,122.0,490,2099,825,10450,2750,1655,467,940,0,1525,1175,80
1,720,Loss,Player 1 - Cuddlebear (Terran),T,67,115.0,133.0,193,2435,1450,10225,2300,2239,351,895,500,1925,1150,350
1,720,Win,Player 2 - Namshar (Zerg),Z,72,124.5,146.0,545,2267,1125,11100,2750,1655,739,1097,0,1525,1175,80
1,750,Loss,Player 1 - Cuddlebear (Terran),T,59,99.0,149.0,513,1819,1250,9675,1700,3339,553,649,450,1600,725,775
1,750,Win,Player 2 - Namshar (Zerg),Z,72,136.5,176.0,545,2715,1250,11575,2450,1955,243,1187,900,1225,875,380
1,780,Loss,Player 1 - Cuddlebear (Terran),T,56,97.0,164.0,487,1707,500,10525,2050,3692,584,627,200,1950,975,775
1,780,Win,Player 2 - Namshar (Zerg),Z,70,143.5,176.0,455,2575,1250,12075,3050,2255,161,1299,300,1825,1475,680
1,810,Loss,Player 1 - Cuddlebear (Terran),T,58,109.0,164.0,231,2211,850,10975,2050,3742,629,671,275,2050,975,775
1,810,Win,Player 2 - Namshar (Zerg),Z,85,153.5,190.0,225,2743,800,13725,3200,2255,475,1276,150,2125,1775,680
1,840,Loss,Player 1 - Cuddlebear (Terran),T,59,109.0,164.0,361,2071,750,10975,1950,4542,517,716,450,1875,775,1075
1,840,Win,Player 2 - Namshar (Zerg),Z,87,155.5,222.0,1000,3331,550,14075,3200,2580,543,1299,400,1975,1625,980
1,870,Loss,Player 1 - Cuddlebear (Terran),T,55,121.0,164.0,164,2743,1250,11175,2300,4793,349,649,500,2125,975,1075
1,870,Win,Player 2 - Namshar (Zerg),Z,85,161.5,222.0,1180,3443,1050,13775,3000,3430,411,1343,600,2375,2025,980
1,900,Loss,Player 1 - Cuddlebear (Terran),T,46,125.0,149.0,88,1819,1050,11175,3050,5932,185,649,600,2425,1275,1075
1,900,Win,Player 2 - Namshar (Zerg),Z,79,170.5,222.0,1010,3107,1500,13725,3250,4080,235,1142,600,2775,2425,1180
1,930,Loss,Player 1 - Cuddlebear (Terran),T,49,136.0,149.0,309,2295,1150,11575,3300,6082,235,649,650,2500,1350,1200
1,930,Win,Player 2 - Namshar (Zerg),Z,87,171.5,222.0,1455,2911,750,14975,4100,4280,640,1679,0,3175,2825,1380
1,960,Loss,Player 1 - Cuddlebear (Terran),T,48,145.0,149.0,184,2407,850,12275,4050,6232,107,627,350,2950,1800,1200
1,960,Win,Player 2 - Namshar (Zerg),Z,89,180.0,222.0,1525,3303,1700,14525,3550,4830,616,1567,600,2900,2550,1655
1,990,Loss,Player 1 - Cuddlebear (Terran),T,34,130.0,134.0,62,475,250,11475,4600,7785,182,313,100,3200,2050,1200
1,990,Win,Player 2 - Namshar (Zerg),Z,89,196.0,214.0,1070,3275,1750,15100,4225,5405,179,1657,800,3025,2675,2030
1,1020,Loss,Player 1 - Cuddlebear (Terran),T,38,134.0,134.0,170,1455,100,11825,4750,7785,301,358,0,3300,2150,1200
1,1020,Win,Player 2 - Namshar (Zerg),Z,89,194.0,220.0,1665,3191,325,16850,5600,5605,380,1612,25,3975,3625,2230
1,1050,Loss,Player 1 - Cuddlebear (Terran),T,40,134.0,134.0,191,1959,400,11925,4750,7785,413,313,0,3300,2150,1200
1,1050,Win,Player 2 - Namshar (Zerg),Z,89,192.0,220.0,2255,3331,0,17550,6325,5705,343,1657,0,4375,4025,2330
1,1080,Loss,Player 1 - Cuddlebear (Terran),T,40,134.0,134.0,591,1959,1000,11925,4750,7785,404,313,0,3300,2150,1200
1,1080,Win,Player 2 - Namshar (Zerg),Z,87,185.5,220.0,3065,3023,300,17375,6550,5930,661,1612,100,4325,3975,2530
1,1110,Loss,Player 1 - Cuddlebear (Terran),T,34,118.0,150.0,441,951,1575,10450,3600,9579,276,67,325,3000,1850,1500
1,1110,Win,Player 2 - Namshar (Zerg),Z,87,188.5,220.0,2790,3191,1300,15875,4750,7480,953,1635,150,3475,3025,3355
1,1140,Loss,Player 1 - Cuddlebear (Terran),T,35,112.0,165.0,376,1259,1175,10350,3050,10815,247,313,325,2525,1375,2317
1,1140,Win,Player 2 - Namshar (Zerg),Z,87,197.0,212.0,2125,3303,1225,17075,5725,8155,275,1635,475,4300,3850,3455
1,1170,Loss,Player 1 - Cuddlebear (Terran),T,24,85.0,165.0,281,867,550,8900,2350,13528,59,0,200,2550,1400,2637
1,1170,Win,Player 2 - Namshar (Zerg),Z,87,186.0,212.0,1920,3443,1600,15175,4150,10180,813,1612,200,3300,2850,4330
2,0,Loss,Player 1 - Cuddlebear (Terran),T,12,12.0,15.0,50,0,0,1000,0,0,0,0,0,0,0,0
2,0,Win,Player 2 - Scarlett (Zerg),Z,12,12.0,14.0,50,0,0,1050,0,0,0,0,0,0,0,0
2,30,Loss,Player 1 - Cuddlebear (Terran),T,13,14.0,15.0,0,699,150,1050,0,0,0,0,0,0,0,0
2,30,Win,Player 2 - Scarlett (Zerg),Z,13,14.0,14.0,55,727,150,1100,0,0,0,0,0,0,0,0
2,60,Loss,Player 1 - Cuddlebear (Terran),T,15,16.0,23.0,80,811,200,1250,0,0,0,0,0,0,0,0
2,60,Win,Player 2 - Scarlett (Zerg),Z,16,16.0,22.0,240,811,0,1350,0,0,0,0,0,0,0,0
2,90,Loss,Player 1 - Cuddlebear (Terran),T,17,18.0,23.0,180,755,275,1350,0,0,0,0,0,0,0,0
2,90,Win,Player 2 - Scarlett (Zerg),Z,16,18.0,22.0,105,895,450,1350,0,0,0,0,0,0,0,0
2,120,Loss,Player 1 - Cuddlebear (Terran),T,18,19.0,23.0,395,699,200,1475,0,0,48,156,0,0,0,0
2,120,Win,Player 2 - Scarlett (Zerg),Z,16,18.0,22.0,115,951,775,1350,0,0,0,0,0,0,0,0
2,150,Loss,Player 1 - Cuddlebear (Terran),T,19,20.0,23.0,80,839,600,1675,0,0,58,179,50,0,0,0
2,150,Win,Player 2 - Scarlett (Zerg),Z,19,20.0,22.0,345,979,650,1575,0,0,28,111,0,0,0,0
2,180,Loss,Player 1 - Cuddlebear (Terran),T,20,23.0,23.0,155,1063,600,1925,50,0,114,156,0,50,50,0
2,180,Win,Player 2 - Scarlett (Zerg),Z,20,26.0,36.0,185,1007,400,2325,0,0,88,156,0,0,0,0
2,210,Loss,Player 1 - Cuddlebear (Terran),T,22,25.0,31.0,85,1119,725,2175,100,0,24,156,150,50,50,0
2,210,Win,Player 2 - Scarlett (Zerg),Z,22,30.0,36.0,255,1035,400,2525,100,0,16,67,0,0,0,0
2,240,Loss,Player 1 - Cuddlebear (Terran),T,23,26.0,31.0,420,1147,650,2300,100,0,96,246,150,50,50,0
2,240,Win,Player 2 - Scarlett (Zerg),Z,24,32.0,36.0,135,1203,550,2925,400,0,36,44,0,0,0,0
2,270,Loss,Player 1 - Cuddlebear (Terran),T,25,32.0,46.0,105,1035,650,3000,100,0,116,313,100,200,50,0
2,270,Win,Player 2 - Scarlett (Zerg),Z,28,41.0,44.0,125,1427,750,3225,400,0,64,67,0,0,0,0
2,300,Loss,Player 1 - Cuddlebear (Terran),T,27,39.0,54.0,135,1147,500,3550,300,0,203,313,125,200,50,0
2,300,Win,Player 2 - Scarlett (Zerg),Z,33,44.0,52.0,390,1623,700,3575,400,0,96,134,0,0,0,0
2,330,Loss,Player 1 - Cuddlebear (Terran),T,31,47.0,54.0,230,1763,450,4100,450,50,123,313,200,275,0,50
2,330,Win,Player 2 - Scarlett (Zerg),Z,37,56.0,58.0,225,1847,800,4275,550,0,156,156,0,0,0,0
2,360,Loss,Player 1 - Cuddlebear (Terran),T,33,50.0,62.0,255,1931,650,4500,650,50,218,358,225,275,0,50
2,360,Win,Player 2 - Scarlett (Zerg),Z,44,64.0,66.0,120,1987,850,4875,700,0,112,156,100,0,0,0
2,390,Loss,Player 1 - Cuddlebear (Terran),T,37,59.0,62.0,290,1847,850,4850,750,50,30,313,200,500,200,50
2,390,Win,Player 2 - Scarlett (Zerg),Z,50,71.5,82.0,345,2463,800,5650,975,25,172,156,100,0,0,0
2,420,Loss,Player 1 - Cuddlebear (Terran),T,39,63.0,70.0,225,2071,1000,5250,950,50,100,358,250,500,200,50
2,420,Win,Player 2 - Scarlett (Zerg),Z,59,80.5,82.0,585,2435,500,6600,1325,25,268,380,100,0,0,0
2,450,Loss,Player 1 - Cuddlebear (Terran),T,43,68.0,70.0,310,1987,1400,5600,1100,50,212,313,50,700,400,50
2,450,Win,Player 2 - Scarlett (Zerg),Z,53,80.5,82.0,430,2183,1225,6650,1625,75,362,358,0,150,50,0
2,480,Loss,Player 1 - Cuddlebear (Terran),T,48,64.0,93.0,720,2155,250,6550,550,650,310,470,0,750,400,50
2,480,Win,Player 2 - Scarlett (Zerg),Z,48,74.0,98.0,405,1679,900,6950,1250,900,462,291,0,150,50,0
2,510,Loss,Player 1 - Cuddlebear (Terran),T,50,67.0,93.0,93,2099,1000,6600,500,850,282,582,0,750,400,50
2,510,Win,Player 2 - Scarlett (Zerg),Z,63,80.0,106.0,345,2211,175,8050,1250,900,212,425,0,150,50,0
2,540,Loss,Player 1 - Cuddlebear (Terran),T,53,81.0,109.0,118,2155,1050,7350,750,850,97,627,325,750,400,50
2,540,Win,Player 2 - Scarlett (Zerg),Z,63,80.0,106.0,220,2491,1100,8125,1250,900,380,783,100,150,50,0
2,570,Loss,Player 1 - Cuddlebear (Terran),T,57,96.0,117.0,43,2519,800,8600,1400,850,21,627,300,1075,725,50
2,570,Win,Player 2 - Scarlett (Zerg),Z,68,95.0,146.0,500,2603,825,9025,1250,900,579,940,125,250,50,0
2,600,Loss,Player 1 - Cuddlebear (Terran),T,59,104.0,141.0,393,2687,750,9100,1600,850,61,627,425,1100,750,50
2,600,Win,Player 2 - Scarlett (Zerg),Z,67,103.0,146.0,250,1707,1050,9300,1575,1100,375,873,300,375,175,0
2,630,Loss,Player 1 - Cuddlebear (Terran),T,62,121.0,141.0,208,2827,925,10000,2250,850,39,649,275,1525,1100,50
2,630,Win,Player 2 - Scarlett (Zerg),Z,67,111.0,154.0,205,2659,1100,10000,2175,1100,331,1007,250,675,475,0
2,660,Loss,Player 1 - Cuddlebear (Terran),T,68,137.0,141.0,53,2743,1200,10825,2700,850,211,806,275,1575,1150,50
2,660,Win,Player 2 - Scarlett (Zerg),Z,73,136.0,176.0,275,2855,750,11275,2600,1100,104,1007,300,1200,1000,0
2,690,Loss,Player 1 - Cuddlebear (Terran),T,71,147.0,165.0,283,2827,550,11975,3250,900,257,873,250,1850,1325,50
2,690,Win,Player 2 - Scarlett (Zerg),Z,71,134.0,170.0,765,2631,550,11575,3200,1500,302,963,150,1500,1200,0
2,720,Loss,Player 1 - Cuddlebear (Terran),T,72,157.0,165.0,613,2855,1000,12425,3650,1050,241,806,150,2100,1575,50
2,720,Win,Player 2 - Scarlett (Zerg),Z,76,154.0,170.0,320,2799,1350,11825,3200,1500,171,985,250,1500,1200,0
2,750,Loss,Player 1 - Cuddlebear (Terran),T,74,165.0,165.0,108,2631,1625,12825,3950,1300,312,873,200,2125,1600,175
2,750,Win,Player 2 - Scarlett (Zerg),Z,83,154.0,170.0,515,2799,1225,12075,2950,2075,269,963,325,1400,1100,275
2,780,Loss,Player 1 - Cuddlebear (Terran),T,74,173.0,173.0,508,2799,1450,13500,4450,1300,404,828,125,2225,1700,175
2,780,Win,Player 2 - Scarlett (Zerg),Z,78,165.0,178.0,410,2687,1500,12600,3475,2475,421,985,350,1575,1275,275
2,810,Loss,Player 1 - Cuddlebear (Terran),T,74,151.0,196.0,723,2715,450,13400,3400,2750,599,918,50,2225,1700,300
2,810,Win,Player 2 - Scarlett (Zerg),Z,77,133.0,194.0,750,2827,525,11875,2250,4700,440,940,175,950,500,1250
2,840,Loss,Player 1 - Cuddlebear (Terran),T,76,162.0,196.0,358,2463,850,14100,3900,2750,723,940,100,2325,1750,300
2,840,Win,Player 2 - Scarlett (Zerg),Z,76,150.0,194.0,500,2351,550,12800,3025,4900,342,963,250,1325,775,1250
2,870,Loss,Player 1 - Cuddlebear (Terran),T,76,177.0,228.0,123,2631,1100,14950,4300,2750,754,940,250,2425,1800,300
2,870,Win,Player 2 - Scarlett (Zerg),Z,76,157.0,194.0,1070,2491,700,13000,3325,4900,186,963,500,1575,1075,1250
2,900,Loss,Player 1 - Cuddlebear (Terran),T,81,185.0,244.0,668,3107,850,15600,4500,3200,1073,963,250,2500,1875,325
2,900,Win,Player 2 - Scarlett (Zerg),Z,76,162.0,202.0,1770,2407,550,13350,3675,4900,312,1030,250,2075,1625,1250
2,930,Loss,Player 1 - Cuddlebear (Terran),T,81,176.0,244.0,703,3191,800,15200,3950,4450,1254,963,100,2575,1800,500
2,930,Win,Player 2 - Scarlett (Zerg),Z,74,160.0,202.0,1505,2435,1575,12700,3025,5650,134,1030,550,1975,1475,1600
2,960,Loss,Player 1 - Cuddlebear (Terran),T,81,186.0,244.0,183,3107,1350,15700,4450,4800,1498,985,150,2550,1775,625
2,960,Win,Player 2 - Scarlett (Zerg),Z,73,166.0,208.0,1825,2911,600,13925,3700,5775,226,1075,300,2500,1900,1625
2,990,Loss,Player 1 - Cuddlebear (Terran),T,81,189.0,244.0,663,3191,1450,16150,4750,5350,1750,963,100,2275,1450,1050
2,990,Win,Player 2 - Scarlett (Zerg),Z,77,164.0,202.0,2295,2547,625,14000,4150,6350,558,851,0,2800,2350,1625
2,1020,Loss,Player 1 - Cuddlebear (Terran),T,85,197.0,244.0,553,2967,1450,16750,5150,5600,1331,1052,200,2225,1400,1200
2,1020,Win,Player 2 - Scarlett (Zerg),Z,77,178.0,202.0,2485,2127,950,14275,4150,6350,278,873,600,2800,2350,1625
2,1050,Loss,Player 1 - Cuddlebear (Terran),T,85,200.0,244.0,943,3023,1350,17100,5350,5800,1329,1007,375,2300,1475,1200
2,1050,Win,Player 2 - Scarlett (Zerg),Z,77,188.0,202.0,1960,2099,850,14875,4750,6350,60,918,250,3400,2950,1625
2,1080,Loss,Player 1 - Cuddlebear (Terran),T,85,198.0,274.0,1348,2211,475,18575,5800,5900,1701,1366,100,2775,1850,1200
2,1080,Win,Player 2 - Scarlett (Zerg),Z,74,185.0,202.0,2395,2351,1000,15225,5250,6350,86,1007,0,3650,3200,1625
2,1110,Loss,Player 1 - Cuddlebear (Terran),T,85,198.0,274.0,1428,2743,600,18600,5350,6350,1507,1254,400,2825,1800,1250
2,1110,Win,Player 2 - Scarlett (Zerg),Z,69,178.0,208.0,2495,2435,650,14925,4700,7500,72,1321,250,3250,2800,2025
2,1140,Loss,Player 1 - Cuddlebear (Terran),T,85,200.0,274.0,2083,3219,900,19000,5750,6400,1954,1343,400,3100,2075,1250
2,1140,Win,Player 2 - Scarlett (Zerg),Z,69,183.0,208.0,2865,2603,225,15625,5275,7500,303,1254,175,3550,3075,2025
2,1170,Loss,Player 1 - Cuddlebear (Terran),T,85,200.0,274.0,3028,3247,750,19150,5900,6600,2285,1254,275,3225,2200,1375
2,1170,Win,Player 2 - Scarlett (Zerg),Z,68,183.0,208.0,3579,2659,600,15675,4950,7606,336,1343,500,3450,2750,2243
2,1200,Loss,Player 1 - Cuddlebear (Terran),T,85,200.0,274.0,3178,3051,1100,19350,5950,6600,2311,1276,275,3375,2200,1375
2,1200,Win,Player 2 - Scarlett (Zerg),Z,66,181.0,208.0,4099,2491,625,15825,5700,7606,546,1299,50,3950,3500,2243
2,1230,Loss,Player 1 - Cuddlebear (Terran),T,85,200.0,274.0,4253,3023,1250,19500,6100,6600,2767,1276,350,3500,2325,1375
2,1230,Win,Player 2 - Scarlett (Zerg),Z,62,183.0,208.0,4324,2351,1275,15750,5700,7606,964,1343,100,3950,3500,2243
2,1260,Loss,Player 1 - Cuddlebear (Terran),T,85,194.0,289.0,4878,2071,700,19900,5800,6900,3233,1243,150,3675,2300,1400
2,1260,Win,Player 2 - Scarlett (Zerg),Z,74,193.0,214.0,4549,2099,350,17025,5700,7756,1024,1299,400,4050,3550,2243
2,1290,Loss,Player 1 - Cuddlebear (Terran),T,85,197.0,304.0,5398,2911,400,20450,5650,7100,3407,1231,250,3725,2200,1500
2,1290,Win,Player 2 - Scarlett (Zerg),Z,74,199.0,214.0,4844,2239,500,17175,5100,7956,868,1612,700,4350,3550,2343
2,1320,Loss,Player 1 - Cuddlebear (Terran),T,83,198.0,304.0,4498,2491,1650,19850,5150,8100,2957,1433,800,3225,1700,2250
2,1320,Win,Player 2 - Scarlett (Zerg),Z,74,199.0,214.0,5414,2295,0,17675,6200,7956,1202,1679,0,5050,4550,2343
2,1350,Loss,Player 1 - Cuddlebear (Terran),T,78,196.0,304.0,4563,2715,1350,20100,5350,8650,2664,1545,850,3600,2075,2250
2,1350,Win,Player 2 - Scarlett (Zerg),Z,72,195.0,214.0,5469,2071,800,17500,6125,8031,1582,1612,200,5025,4525,2368
2,1380,Loss,Player 1 - Cuddlebear (Terran),T,78,187.0,304.0,5618,2883,1150,19850,5100,9400,3176,1433,725,3750,2225,2525
2,1380,Win,Player 2 - Scarlett (Zerg),Z,72,183.0,214.0,6039,2071,550,16950,5675,8931,1958,1612,200,4825,4325,2668
2,1410,Loss,Player 1 - Cuddlebear (Terran),T,76,151.0,264.0,5453,2603,1150,17250,3100,12850,2846,1254,775,3675,2150,3025
2,1410,Win,Player 2 - Scarlett (Zerg),Z,62,198.0,208.0,4769,2043,2300,15400,4825,10731,1314,1310,1350,4375,3675,3118
2,1440,Loss,Player 1 - Cuddlebear (Terran),T,76,170.0,234.0,5408,2603,1100,16850,4200,14362,2730,1097,600,4350,2925,3087
2,1440,Win,Player 2 - Scarlett (Zerg),Z,62,200.0,208.0,4539,1903,1500,16475,6300,11356,1284,1209,650,5300,4800,3343
2,1470,Loss,Player 1 - Cuddlebear (Terran),T,50,142.0,219.0,5162,979,1050,14775,4200,17146,2595,851,850,4250,2975,3408
2,1470,Win,Player 2 - Scarlett (Zerg),Z,61,189.0,208.0,4814,1847,450,17125,6750,12156,1646,1164,50,5450,4750,3843
2,1500,Loss,Player 1 - Cuddlebear (Terran),T,50,157.0,219.0,4677,643,1050,15525,4850,17146,2654,783,525,4800,3425,3408
2,1500,Win,Player 2 - Scarlett (Zerg),Z,58,188.0,208.0,4624,1063,1100,17075,6850,12156,1916,1187,150,5500,4800,3843
2,1530,Loss,Player 1 - Cuddlebear (Terran),T,51,144.0,219.0,4932,1231,250,15325,4600,18246,2930,783,150,4300,2925,4283
2,1530,Win,Player 2 - Scarlett (Zerg),Z,49,187.0,192.0,4344,895,1300,16675,7050,13006,2126,895,150,5500,4800,3993
